Input,PalletType,DecimalBoxNumber,NetBoxNumber,NumberPallet,TotalPalletWeight,NetProductWeight,TotalWeight,Input.1,UnitCost,UnitSelling,TransportCost,TransportSelling,SubTotalSelling,TotalSelling,CostPerKg,SellingPerKg,ProfitPerKg
1853,STANDARD,123.53333333333333,123,2.573611111111111,149.26944444444445,1845,1994.2694444444444,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1854,EURO,123.6,123,3.433333333333333,164.79999999999998,1845,2009.8,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1854,STANDARD,123.6,123,2.5749999999999997,149.35,1845,1994.35,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1855,EURO,123.66666666666667,123,3.435185185185185,164.88888888888889,1845,2009.888888888889,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1855,STANDARD,123.66666666666667,123,2.576388888888889,149.43055555555554,1845,1994.4305555555557,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1856,EURO,123.73333333333333,123,3.437037037037037,164.9777777777778,1845,2009.9777777777779,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1856,STANDARD,123.73333333333333,123,2.577777777777778,149.51111111111112,1845,1994.5111111111112,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1857,EURO,123.8,123,3.4388888888888887,165.06666666666666,1845,2010.0666666666666,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1857,STANDARD,123.8,123,2.5791666666666666,149.59166666666667,1845,1994.5916666666667,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1858,EURO,123.86666666666666,123,3.4407407407407407,165.15555555555557,1845,2010.1555555555556,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1858,STANDARD,123.86666666666666,123,2.5805555555555553,149.67222222222222,1845,1994.6722222222222,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1859,EURO,123.93333333333334,123,3.4425925925925926,165.24444444444444,1845,2010.2444444444445,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1859,STANDARD,123.93333333333334,123,2.5819444444444444,149.75277777777777,1845,1994.7527777777777,1845,18450,19372.5,4e3,5600,24972.5,26595.7125,12.168021680216802,14.415020325203253,2.2469986449864514
1860,EURO,124,124,3.4444444444444446,165.33333333333334,1860,2025.3333333333333,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1860,STANDARD,124,124,2.5833333333333335,149.83333333333334,1860,2009.8333333333333,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1861,EURO,124.06666666666666,124,3.446296296296296,165.42222222222222,1860,2025.4222222222222,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1861,STANDARD,124.06666666666666,124,2.584722222222222,149.9138888888889,1860,2009.9138888888888,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1862,EURO,124.13333333333334,124,3.448148148148148,165.51111111111112,1860,2025.5111111111112,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1862,STANDARD,124.13333333333334,124,2.5861111111111112,149.99444444444444,1860,2009.9944444444445,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1863,EURO,124.2,124,3.45,165.60000000000002,1860,2025.6,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1863,STANDARD,124.2,124,2.5875,150.075,1860,2010.075,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1864,EURO,124.26666666666667,124,3.4518518518518517,165.68888888888887,1860,2025.6888888888889,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1864,STANDARD,124.26666666666667,124,2.588888888888889,150.15555555555557,1860,2010.1555555555556,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1865,EURO,124.33333333333333,124,3.4537037037037037,165.77777777777777,1860,2025.7777777777778,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1865,STANDARD,124.33333333333333,124,2.5902777777777777,150.23611111111111,1860,2010.236111111111,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1866,EURO,124.4,124,3.4555555555555557,165.86666666666667,1860,2025.8666666666668,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1866,STANDARD,124.4,124,2.591666666666667,150.31666666666666,1860,2010.3166666666666,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1867,EURO,124.46666666666667,124,3.4574074074074073,165.95555555555555,1860,2025.9555555555555,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1867,STANDARD,124.46666666666667,124,2.5930555555555554,150.3972222222222,1860,2010.3972222222221,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1868,EURO,124.53333333333333,124,3.4592592592592593,166.04444444444445,1860,2026.0444444444445,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1868,STANDARD,124.53333333333333,124,2.5944444444444446,150.4777777777778,1860,2010.4777777777779,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1869,EURO,124.6,124,3.461111111111111,166.13333333333333,1860,2026.1333333333332,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1869,STANDARD,124.6,124,2.595833333333333,150.55833333333334,1860,2010.5583333333334,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1870,EURO,124.66666666666667,124,3.4629629629629632,166.22222222222223,1860,2026.2222222222222,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1870,STANDARD,124.66666666666667,124,2.5972222222222223,150.63888888888889,1860,2010.638888888889,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1871,EURO,124.73333333333333,124,3.464814814814815,166.3111111111111,1860,2026.3111111111111,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1871,STANDARD,124.73333333333333,124,2.598611111111111,150.71944444444443,1860,2010.7194444444444,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1872,EURO,124.8,124,3.466666666666667,166.4,1860,2026.4,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1872,STANDARD,124.8,124,2.6,150.8,1860,2010.8,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1873,EURO,124.86666666666666,124,3.4685185185185183,166.48888888888888,1860,2026.4888888888888,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1873,STANDARD,124.86666666666666,124,2.6013888888888888,150.88055555555556,1860,2010.8805555555555,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1874,EURO,124.93333333333334,124,3.4703703703703703,166.57777777777778,1860,2026.5777777777778,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1874,STANDARD,124.93333333333334,124,2.602777777777778,150.9611111111111,1860,2010.9611111111112,1860,18600,19530,4e3,5600,25130,26763.45,12.150537634408602,14.388951612903226,2.2384139784946235
1875,EURO,125,125,3.4722222222222223,166.66666666666669,1875,2041.6666666666667,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1875,STANDARD,125,125,2.6041666666666665,151.04166666666666,1875,2026.0416666666667,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1876,EURO,125.06666666666666,125,3.474074074074074,166.75555555555553,1875,2041.7555555555555,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1876,STANDARD,125.06666666666666,125,2.6055555555555556,151.12222222222223,1875,2026.1222222222223,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1877,EURO,125.13333333333334,125,3.4759259259259263,166.84444444444446,1875,2041.8444444444444,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1877,STANDARD,125.13333333333334,125,2.6069444444444447,151.20277777777778,1875,2026.2027777777778,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1878,EURO,125.2,125,3.477777777777778,166.93333333333334,1875,2041.9333333333334,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1878,STANDARD,125.2,125,2.6083333333333334,151.28333333333333,1875,2026.2833333333333,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1879,EURO,125.26666666666667,125,3.4796296296296294,167.0222222222222,1875,2042.0222222222221,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1879,STANDARD,125.26666666666667,125,2.609722222222222,151.36388888888888,1875,2026.3638888888888,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1880,EURO,125.33333333333333,125,3.4814814814814814,167.11111111111111,1875,2042.111111111111,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1880,STANDARD,125.33333333333333,125,2.611111111111111,151.44444444444446,1875,2026.4444444444443,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1881,EURO,125.4,125,3.4833333333333334,167.2,1875,2042.2,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1881,STANDARD,125.4,125,2.6125000000000003,151.525,1875,2026.525,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1882,EURO,125.46666666666667,125,3.4851851851851854,167.2888888888889,1875,2042.2888888888888,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1882,STANDARD,125.46666666666667,125,2.613888888888889,151.60555555555555,1875,2026.6055555555556,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1883,EURO,125.53333333333333,125,3.487037037037037,167.37777777777777,1875,2042.3777777777777,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1883,STANDARD,125.53333333333333,125,2.6152777777777776,151.6861111111111,1875,2026.6861111111111,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1884,EURO,125.6,125,3.488888888888889,167.46666666666667,1875,2042.4666666666667,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1884,STANDARD,125.6,125,2.6166666666666667,151.76666666666668,1875,2026.7666666666667,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1885,EURO,125.66666666666667,125,3.490740740740741,167.55555555555557,1875,2042.5555555555557,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1885,STANDARD,125.66666666666667,125,2.618055555555556,151.84722222222223,1875,2026.8472222222222,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1886,EURO,125.73333333333333,125,3.4925925925925925,167.64444444444445,1875,2042.6444444444444,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1886,STANDARD,125.73333333333333,125,2.6194444444444445,151.92777777777778,1875,2026.9277777777777,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1887,EURO,125.8,125,3.4944444444444445,167.73333333333335,1875,2042.7333333333333,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1887,STANDARD,125.8,125,2.620833333333333,152.00833333333333,1875,2027.0083333333332,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1888,EURO,125.86666666666666,125,3.496296296296296,167.8222222222222,1875,2042.822222222222,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1888,STANDARD,125.86666666666666,125,2.6222222222222222,152.0888888888889,1875,2027.088888888889,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1889,EURO,125.93333333333334,125,3.4981481481481485,167.91111111111113,1875,2042.911111111111,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1889,STANDARD,125.93333333333334,125,2.6236111111111113,152.16944444444445,1875,2027.1694444444445,1875,18750,19687.5,4e3,5600,25287.5,26931.1875,12.133333333333333,14.3633,2.2299666666666678
1890,EURO,126,126,3.5,168,1890,2058,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1890,STANDARD,126,126,2.625,152.25,1890,2042.25,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1891,EURO,126.06666666666666,126,3.5018518518518515,168.08888888888887,1890,2058.088888888889,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1891,STANDARD,126.06666666666666,126,2.6263888888888887,152.33055555555555,1890,2042.3305555555555,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1892,EURO,126.13333333333334,126,3.503703703703704,168.1777777777778,1890,2058.177777777778,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1892,STANDARD,126.13333333333334,126,2.6277777777777778,152.4111111111111,1890,2042.411111111111,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1893,EURO,126.2,126,3.5055555555555555,168.26666666666665,1890,2058.2666666666664,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1893,STANDARD,126.2,126,2.629166666666667,152.49166666666667,1890,2042.4916666666668,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1894,EURO,126.26666666666667,126,3.5074074074074075,168.35555555555555,1890,2058.3555555555554,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1894,STANDARD,126.26666666666667,126,2.6305555555555555,152.57222222222222,1890,2042.5722222222223,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1895,EURO,126.33333333333333,126,3.509259259259259,168.44444444444443,1890,2058.4444444444443,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1895,STANDARD,126.33333333333333,126,2.631944444444444,152.65277777777777,1890,2042.6527777777778,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1896,EURO,126.4,126,3.511111111111111,168.53333333333333,1890,2058.5333333333333,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1896,STANDARD,126.4,126,2.6333333333333333,152.73333333333332,1890,2042.7333333333333,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1897,EURO,126.46666666666667,126,3.512962962962963,168.62222222222223,1890,2058.6222222222223,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1897,STANDARD,126.46666666666667,126,2.6347222222222224,152.8138888888889,1890,2042.8138888888889,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1898,EURO,126.53333333333333,126,3.5148148148148146,168.7111111111111,1890,2058.711111111111,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1898,STANDARD,126.53333333333333,126,2.636111111111111,152.89444444444445,1890,2042.8944444444444,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1899,EURO,126.6,126,3.5166666666666666,168.8,1890,2058.8,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1899,STANDARD,126.6,126,2.6374999999999997,152.975,1890,2042.975,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1900,EURO,126.66666666666667,126,3.5185185185185186,168.88888888888889,1890,2058.8888888888887,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1900,STANDARD,126.66666666666667,126,2.638888888888889,153.05555555555554,1890,2043.0555555555557,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1901,EURO,126.73333333333333,126,3.5203703703703706,168.9777777777778,1890,2058.9777777777776,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1901,STANDARD,126.73333333333333,126,2.640277777777778,153.13611111111112,1890,2043.1361111111112,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1902,EURO,126.8,126,3.522222222222222,169.06666666666666,1890,2059.0666666666666,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1902,STANDARD,126.8,126,2.6416666666666666,153.21666666666667,1890,2043.2166666666667,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1903,EURO,126.86666666666666,126,3.5240740740740737,169.15555555555554,1890,2059.1555555555556,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1903,STANDARD,126.86666666666666,126,2.6430555555555553,153.29722222222222,1890,2043.2972222222222,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1904,EURO,126.93333333333334,126,3.525925925925926,169.24444444444447,1890,2059.2444444444445,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1904,STANDARD,126.93333333333334,126,2.6444444444444444,153.37777777777777,1890,2043.3777777777777,1890,18900,19845,4e3,5600,25445,27098.925,12.116402116402117,14.338055555555556,2.221653439153439
1905,EURO,127,127,3.5277777777777777,169.33333333333331,1905,2074.3333333333335,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1905,STANDARD,127,127,2.6458333333333335,153.45833333333334,1905,2058.4583333333335,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1906,EURO,127.06666666666666,127,3.5296296296296297,169.42222222222222,1905,2074.4222222222224,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1906,STANDARD,127.06666666666666,127,2.647222222222222,153.5388888888889,1905,2058.538888888889,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1907,EURO,127.13333333333334,127,3.5314814814814817,169.51111111111112,1905,2074.511111111111,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1907,STANDARD,127.13333333333334,127,2.6486111111111112,153.61944444444444,1905,2058.6194444444445,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1908,EURO,127.2,127,3.533333333333333,169.6,1905,2074.6,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1908,STANDARD,127.2,127,2.65,153.7,1905,2058.7,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1909,EURO,127.26666666666667,127,3.535185185185185,169.6888888888889,1905,2074.688888888889,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1909,STANDARD,127.26666666666667,127,2.651388888888889,153.78055555555557,1905,2058.7805555555556,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1910,EURO,127.33333333333333,127,3.5370370370370368,169.77777777777777,1905,2074.777777777778,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1910,STANDARD,127.33333333333333,127,2.6527777777777777,153.86111111111111,1905,2058.8611111111113,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1911,EURO,127.4,127,3.538888888888889,169.86666666666667,1905,2074.866666666667,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1911,STANDARD,127.4,127,2.654166666666667,153.94166666666666,1905,2058.9416666666666,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1912,EURO,127.46666666666667,127,3.5407407407407407,169.95555555555555,1905,2074.9555555555557,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1912,STANDARD,127.46666666666667,127,2.6555555555555554,154.0222222222222,1905,2059.0222222222224,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1913,EURO,127.53333333333333,127,3.5425925925925927,170.04444444444445,1905,2075.0444444444443,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1913,STANDARD,127.53333333333333,127,2.6569444444444446,154.1027777777778,1905,2059.1027777777776,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1914,EURO,127.6,127,3.5444444444444443,170.13333333333333,1905,2075.133333333333,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1914,STANDARD,127.6,127,2.658333333333333,154.18333333333334,1905,2059.1833333333334,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1915,EURO,127.66666666666667,127,3.5462962962962963,170.22222222222223,1905,2075.222222222222,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1915,STANDARD,127.66666666666667,127,2.6597222222222223,154.26388888888889,1905,2059.2638888888887,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1916,EURO,127.73333333333333,127,3.5481481481481483,170.31111111111113,1905,2075.311111111111,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1916,STANDARD,127.73333333333333,127,2.661111111111111,154.34444444444443,1905,2059.3444444444444,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1917,EURO,127.8,127,3.55,170.39999999999998,1905,2075.4,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1917,STANDARD,127.8,127,2.6625,154.425,1905,2059.425,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1918,EURO,127.86666666666666,127,3.551851851851852,170.48888888888888,1905,2075.488888888889,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1918,STANDARD,127.86666666666666,127,2.6638888888888888,154.50555555555556,1905,2059.5055555555555,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1919,EURO,127.93333333333334,127,3.553703703703704,170.57777777777778,1905,2075.5777777777776,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1919,STANDARD,127.93333333333334,127,2.665277777777778,154.5861111111111,1905,2059.586111111111,1905,19050,20002.5,4e3,5600,25602.5,27266.6625,12.0997375328084,14.313208661417322,2.213471128608923
1920,EURO,128,128,3.5555555555555554,170.66666666666666,1920,2090.6666666666665,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1920,STANDARD,128,128,2.6666666666666665,154.66666666666666,1920,2074.6666666666665,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1921,EURO,128.06666666666666,128,3.5574074074074074,170.75555555555556,1920,2090.7555555555555,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1921,STANDARD,128.06666666666666,128,2.6680555555555556,154.74722222222223,1920,2074.7472222222223,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1922,EURO,128.13333333333333,128,3.559259259259259,170.84444444444443,1920,2090.8444444444444,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1922,STANDARD,128.13333333333333,128,2.6694444444444443,154.82777777777778,1920,2074.8277777777776,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1923,EURO,128.2,128,3.561111111111111,170.93333333333334,1920,2090.9333333333334,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1923,STANDARD,128.2,128,2.670833333333333,154.9083333333333,1920,2074.9083333333333,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1924,EURO,128.26666666666668,128,3.5629629629629633,171.02222222222224,1920,2091.0222222222224,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1924,STANDARD,128.26666666666668,128,2.6722222222222225,154.9888888888889,1920,2074.988888888889,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1925,EURO,128.33333333333334,128,3.564814814814815,171.11111111111111,1920,2091.1111111111113,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1925,STANDARD,128.33333333333334,128,2.673611111111111,155.06944444444446,1920,2075.0694444444443,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1926,EURO,128.4,128,3.566666666666667,171.20000000000002,1920,2091.2,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
1926,STANDARD,128.4,128,2.6750000000000003,155.15,1920,2075.15,1920,19200,20160,4e3,5600,25760,27434.4,12.083333333333334,14.28875,2.2054166666666664
